url,Reviews
https://www.airbnb.com/users/show/6845940,16.0
https://www.airbnb.com/users/show/11614447,21.0
https://www.airbnb.com/users/show/2209565,380.0
https://www.airbnb.com/users/show/10621363,595.0
https://www.airbnb.com/users/show/11755700,490.0
https://www.airbnb.com/users/show/1557715,112.0
https://www.airbnb.com/users/show/11406910,35.0
https://www.airbnb.com/users/show/11854708,9.0
https://www.airbnb.com/users/show/11917416,129.0
https://www.airbnb.com/users/show/11914644,424.0
https://www.airbnb.com/users/show/11925112,414.0
https://www.airbnb.com/users/show/11949290,5.0
https://www.airbnb.com/users/show/7015827,201.0
https://www.airbnb.com/users/show/1032950,8.0
https://www.airbnb.com/users/show/12041542,77.0
https://www.airbnb.com/users/show/638404,35.0
https://www.airbnb.com/users/show/10985248,8.0
https://www.airbnb.com/users/show/9865825,15.0
https://www.airbnb.com/users/show/8128035,50.0
https://www.airbnb.com/users/show/12132807,16.0
https://www.airbnb.com/users/show/882833,20.0
https://www.airbnb.com/users/show/8555916,115.0
https://www.airbnb.com/users/show/11558159,116.0
https://www.airbnb.com/users/show/12196473,10.0
https://www.airbnb.com/users/show/12245789,15.0
https://www.airbnb.com/users/show/12197796,1043.0
https://www.airbnb.com/users/show/12293277,61.0
https://www.airbnb.com/users/show/12301291,39.0
https://www.airbnb.com/users/show/12301602,379.0
https://www.airbnb.com/users/show/12298592,98.0
https://www.airbnb.com/users/show/6156978,16.0
https://www.airbnb.com/users/show/7205589,84.0
https://www.airbnb.com/users/show/12367048,7.0
https://www.airbnb.com/users/show/12336757,45.0
https://www.airbnb.com/users/show/566559,27.0
https://www.airbnb.com/users/show/8354765,188.0
https://www.airbnb.com/users/show/12402075,410.0
https://www.airbnb.com/users/show/12132450,26.0
https://www.airbnb.com/users/show/12513989,1.0
https://www.airbnb.com/users/show/433698,116.0
https://www.airbnb.com/users/show/2474010,456.0
https://www.airbnb.com/users/show/12519742,27.0
https://www.airbnb.com/users/show/5821435,520.0
https://www.airbnb.com/users/show/12522238,4.0
https://www.airbnb.com/users/show/3373049,659.0
https://www.airbnb.com/users/show/1456169,124.0
https://www.airbnb.com/users/show/10542122,32.0
https://www.airbnb.com/users/show/12596611,143.0
https://www.airbnb.com/users/show/12627425,166.0
https://www.airbnb.com/users/show/11432904,36.0
https://www.airbnb.com/users/show/11136949,57.0
https://www.airbnb.com/users/show/641211,56.0
https://www.airbnb.com/users/show/12708694,39.0
https://www.airbnb.com/users/show/6144238,61.0
https://www.airbnb.com/users/show/6889546,51.0
https://www.airbnb.com/users/show/12819225,84.0
https://www.airbnb.com/users/show/12846325,38.0
https://www.airbnb.com/users/show/8826543,268.0
https://www.airbnb.com/users/show/12942356,142.0
https://www.airbnb.com/users/show/12967886,61.0
https://www.airbnb.com/users/show/4681384,473.0
https://www.airbnb.com/users/show/11807879,23.0
https://www.airbnb.com/users/show/12975108,89.0
https://www.airbnb.com/users/show/5153043,162.0
https://www.airbnb.com/users/show/13037557,16.0
https://www.airbnb.com/users/show/13073237,421.0
https://www.airbnb.com/users/show/2678219,17.0
https://www.airbnb.com/users/show/6071519,43.0
https://www.airbnb.com/users/show/12746706,230.0
https://www.airbnb.com/users/show/13114327,399.0
https://www.airbnb.com/users/show/13146221,21.0
https://www.airbnb.com/users/show/13168132,104.0
https://www.airbnb.com/users/show/9523774,192.0
https://www.airbnb.com/users/show/13206592,24.0
https://www.airbnb.com/users/show/13082806,46.0
https://www.airbnb.com/users/show/12341813,78.0
https://www.airbnb.com/users/show/13140045,327.0
